Date,Time,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
2024-01-19,12:50:00,2024-01-19 12:50:00,,,,,,
2024-01-19,13:00:00,2024-01-19 13:00:00,,,,,,
2024-01-19,13:10:00,2024-01-19 13:10:00,,,,,,
2024-01-19,13:20:00,2024-01-19 13:20:00,,,,,,
2024-01-19,13:30:00,2024-01-19 13:30:00,,,,,,
2024-01-19,13:40:00,2024-01-19 13:40:00,,,,,,
2024-01-19,13:50:00,2024-01-19 13:50:00,,,,,,
2024-01-19,14:00:00,2024-01-19 14:00:00,,,,,,
2024-01-19,14:10:00,2024-01-19 14:10:00,,,,,,
2024-01-19,14:20:00,2024-01-19 14:20:00,,,,,,
2024-01-19,14:30:00,2024-01-19 14:30:00,,,,,,
2024-01-19,14:40:00,2024-01-19 14:40:00,,,,,,
2024-01-19,14:50:00,2024-01-19 14:50:00,,,,,,
2024-01-19,15:00:00,2024-01-19 15:00:00,,,,,,
2024-01-19,15:10:00,2024-01-19 15:10:00,,,,,,
2024-01-19,15:20:00,2024-01-19 15:20:00,,,,,,
2024-01-19,15:30:00,2024-01-19 15:30:00,,,,,,
2024-01-19,15:40:00,2024-01-19 15:40:00,,,,,,
2024-01-19,15:50:00,2024-01-19 15:50:00,,,,,,
2024-01-19,16:00:00,2024-01-19 16:00:00,,,,,,
2024-01-19,16:10:00,2024-01-19 16:10:00,,,,,,
2024-01-19,16:20:00,2024-01-19 16:20:00,,,,,,
2024-01-19,16:30:00,2024-01-19 16:30:00,,,,,,
2024-01-19,16:40:00,2024-01-19 16:40:00,,,,,,
2024-01-19,16:50:00,2024-01-19 16:50:00,,,,,,
2024-01-19,17:00:00,2024-01-19 17:00:00,,,,,,
2024-01-20,07:00:00,2024-01-20 07:00:00,0.19,1009.5,16.61,100.0,3231.33,4.08
2024-01-20,07:10:00,2024-01-20 07:10:00,0.06,1009.72,17.01,100.0,4986.25,8.36
2024-01-20,07:20:00,2024-01-20 07:20:00,0.03,1009.86,17.49,100.0,4646.58,5.94
2024-01-20,07:30:00,2024-01-20 07:30:00,0.02,1009.96,17.62,100.0,5549.33,6.98
2024-01-20,07:40:00,2024-01-20 07:40:00,0.18,1010.04,17.9,100.0,7466.08,12.79
2024-01-20,07:50:00,2024-01-20 07:50:00,0.04,1010.01,18.3,100.0,6958.67,11.53
2024-01-20,08:00:00,2024-01-20 08:00:00,0.19,1010.14,18.81,100.0,15296.25,60.77
2024-01-20,08:10:00,2024-01-20 08:10:00,0.78,1010.22,20.28,100.0,23168.75,137.19
2024-01-20,08:20:00,2024-01-20 08:20:00,0.93,1010.36,22.17,100.0,37984.78,336.04
2024-01-20,08:30:00,2024-01-20 08:30:00,0.38,1010.36,24.37,94.11,38416.84,331.7
2024-01-20,08:40:00,2024-01-20 08:40:00,0.37,1010.36,25.42,81.76,26160.12,160.56
2024-01-20,08:50:00,2024-01-20 08:50:00,0.29,1010.34,25.77,78.52,45509.16,489.74
2024-01-20,09:00:00,2024-01-20 09:00:00,0.48,1010.37,27.4,69.52,43374.62,453.32
2024-01-20,09:10:00,2024-01-20 09:10:00,0.34,1010.41,27.14,69.32,62234.48,851.91
2024-01-20,09:20:00,2024-01-20 09:20:00,0.25,1010.38,30.85,58.73,90633.48,1436.64
2024-01-20,09:30:00,2024-01-20 09:30:00,0.11,1010.29,34.57,49.21,99977.76,1556.22
2024-01-20,09:40:00,2024-01-20 09:40:00,0.64,1010.17,36.72,41.81,103890.63,1568.97
2024-01-20,09:50:00,2024-01-20 09:50:00,0.5,1010.02,36.68,40.63,108204.93,1600.83
2024-01-20,10:00:00,2024-01-20 10:00:00,0.63,1009.88,36.57,38.08,108854.14,1637.88
2024-01-20,10:10:00,2024-01-20 10:10:00,0.54,1009.75,36.62,38.03,108854.86,1655.09
2024-01-20,10:20:00,2024-01-20 10:20:00,0.73,1009.65,37.06,36.53,108818.92,1682.05
2024-01-20,10:30:00,2024-01-20 10:30:00,0.53,1009.57,37.27,37.34,107728.4,1695.1
2024-01-20,10:40:00,2024-01-20 10:40:00,0.16,1009.41,38.62,36.08,110215.99,1683.47
2024-01-20,10:50:00,2024-01-20 10:50:00,0.04,1009.19,40.4,33.79,111878.64,1654.9
2024-01-20,11:00:00,2024-01-20 11:00:00,0.16,1009.02,41.66,31.68,95698.68,1443.12
2024-01-20,11:10:00,2024-01-20 11:10:00,0.06,1008.86,41.12,32.21,87145.38,1297.53
2024-01-20,11:20:00,2024-01-20 11:20:00,0.0,1008.76,41.88,31.97,115142.67,1704.6
2024-01-20,11:30:00,2024-01-20 11:30:00,0.04,1008.57,44.25,29.31,87384.36,1218.52
2024-01-20,11:40:00,2024-01-20 11:40:00,0.08,1008.45,41.85,31.1,56494.14,685.67
2024-01-20,11:50:00,2024-01-20 11:50:00,0.01,1008.26,39.5,34.84,56746.03,689.83
2024-01-20,12:00:00,2024-01-20 12:00:00,0.08,1008.06,37.47,37.79,34002.73,259.7
2024-01-20,12:10:00,2024-01-20 12:10:00,0.18,1007.95,34.13,44.7,26209.67,146.18
2024-01-20,12:20:00,2024-01-20 12:20:00,0.02,1007.82,32.57,49.43,38438.56,322.12
2024-01-20,12:30:00,2024-01-20 12:30:00,0.08,1007.69,33.83,47.79,60941.01,802.0
2024-01-20,12:40:00,2024-01-20 12:40:00,0.21,1007.48,37.48,41.58,115918.92,1794.1
2024-01-20,12:50:00,2024-01-20 12:50:00,0.07,1007.25,40.35,35.75,43497.46,424.0
2024-01-20,13:00:00,2024-01-20 13:00:00,0.1,1007.19,38.38,38.49,77503.17,1186.68
2024-01-20,13:10:00,2024-01-20 13:10:00,0.2,1007.12,39.95,36.24,87623.17,1329.03
2024-01-20,13:20:00,2024-01-20 13:20:00,0.24,1007.05,40.07,36.02,95545.77,1485.58
2024-01-20,13:30:00,2024-01-20 13:30:00,0.09,1006.93,40.72,34.95,48299.64,543.94
2024-01-20,13:40:00,2024-01-20 13:40:00,0.08,1006.92,37.65,38.77,27471.92,169.31
2024-01-20,13:50:00,2024-01-20 13:50:00,0.21,1006.95,34.88,43.56,22481.17,110.99
2024-01-20,14:00:00,2024-01-20 14:00:00,0.35,1006.92,33.04,49.16,18233.08,74.21
2024-01-20,14:10:00,2024-01-20 14:10:00,0.43,1006.94,31.12,55.64,16178.92,57.87
2024-01-20,14:20:00,2024-01-20 14:20:00,0.4,1006.98,29.82,60.15,18994.42,79.21
2024-01-20,14:30:00,2024-01-20 14:30:00,0.58,1007.07,29.27,62.16,18928.58,77.16
2024-01-20,14:40:00,2024-01-20 14:40:00,0.49,1007.18,28.8,64.76,21380.58,98.07
2024-01-20,14:50:00,2024-01-20 14:50:00,0.52,1007.22,28.69,66.41,18578.58,74.81
2024-01-20,15:00:00,2024-01-20 15:00:00,0.25,1007.32,28.43,67.27,18884.08,79.39
2024-01-20,15:10:00,2024-01-20 15:10:00,0.2,1007.37,28.56,66.88,26793.67,156.53
2024-01-20,15:20:00,2024-01-20 15:20:00,0.23,1007.45,29.14,64.84,22859.17,120.52
2024-01-20,15:30:00,2024-01-20 15:30:00,0.1,1007.48,28.93,64.37,14163.89,43.71
2024-01-20,15:40:00,2024-01-20 15:40:00,0.28,1007.47,28.34,66.1,10336.42,23.25
2024-01-20,15:50:00,2024-01-20 15:50:00,0.27,1007.54,27.47,69.59,8900.83,16.99
2024-01-20,16:00:00,2024-01-20 16:00:00,0.62,1007.63,26.74,73.76,10491.75,24.49
2024-01-20,16:10:00,2024-01-20 16:10:00,0.36,1007.75,26.43,76.16,9554.67,20.4
2024-01-20,16:20:00,2024-01-20 16:20:00,0.09,1007.8,26.22,77.64,8650.92,17.5
2024-01-20,16:30:00,2024-01-20 16:30:00,0.25,1007.88,25.94,78.97,6578.0,10.06
2024-01-20,16:40:00,2024-01-20 16:40:00,0.35,1007.99,25.35,82.02,2638.5,1.78
2024-01-20,16:50:00,2024-01-20 16:50:00,0.05,1008.08,24.78,84.52,1824.67,0.84
2024-01-20,17:00:00,2024-01-20 17:00:00,0.0,1008.19,24.54,84.71,1766.75,0.86
2024-01-21,07:00:00,2024-01-21 07:00:00,0.04,1014.7,16.71,100.0,910.23,0.33
2024-01-21,07:10:00,2024-01-21 07:10:00,0.04,1014.86,16.76,100.0,1462.17,0.71
2024-01-21,07:20:00,2024-01-21 07:20:00,0.15,1014.91,16.81,100.0,2525.55,1.79
2024-01-21,07:30:00,2024-01-21 07:30:00,0.01,1015.05,16.93,100.0,3751.25,3.54
2024-01-21,07:40:00,2024-01-21 07:40:00,0.06,1015.14,17.21,100.0,3872.83,3.68
2024-01-21,07:50:00,2024-01-21 07:50:00,0.02,1015.22,17.4,100.0,3516.58,3.03
2024-01-21,08:00:00,2024-01-21 08:00:00,0.02,1015.29,17.48,100.0,3110.45,2.42
2024-01-21,08:10:00,2024-01-21 08:10:00,0.0,1015.38,17.55,100.0,3260.58,2.66
2024-01-21,08:20:00,2024-01-21 08:20:00,0.0,1015.55,17.63,100.0,3641.92,3.31
2024-01-21,08:30:00,2024-01-21 08:30:00,0.01,1015.63,17.83,100.0,4663.33,5.25
2024-01-21,08:40:00,2024-01-21 08:40:00,0.0,1015.72,18.05,100.0,4816.75,5.58
2024-01-21,08:50:00,2024-01-21 08:50:00,0.02,1015.74,18.23,100.0,5343.58,6.86
2024-01-21,09:00:00,2024-01-21 09:00:00,0.07,1015.89,18.49,100.0,6771.2,10.52
2024-01-21,09:10:00,2024-01-21 09:10:00,0.22,1015.94,18.75,100.0,8688.33,17.15
2024-01-21,09:20:00,2024-01-21 09:20:00,0.13,1016.03,19.2,100.0,9269.83,19.07
2024-01-21,09:30:00,2024-01-21 09:30:00,0.66,1016.11,19.6,99.98,11182.92,27.35
2024-01-21,09:40:00,2024-01-21 09:40:00,0.61,1016.16,19.71,97.82,10403.92,23.92
2024-01-21,09:50:00,2024-01-21 09:50:00,1.33,1016.19,19.88,93.47,12653.15,34.04
2024-01-21,10:00:00,2024-01-21 10:00:00,1.11,1016.16,20.03,89.48,13854.5,41.24
2024-01-21,10:10:00,2024-01-21 10:10:00,1.01,1016.15,20.43,85.54,16958.7,61.89
2024-01-21,10:20:00,2024-01-21 10:20:00,0.84,1016.12,21.07,81.71,20875.33,92.29
2024-01-21,10:30:00,2024-01-21 10:30:00,1.18,1015.99,21.97,76.58,23207.88,112.36
2024-01-21,10:40:00,2024-01-21 10:40:00,0.61,1015.8,22.5,74.15,24216.5,125.9
2024-01-21,10:50:00,2024-01-21 10:50:00,0.76,1015.6,23.41,70.13,28641.33,171.82
2024-01-21,11:00:00,2024-01-21 11:00:00,0.33,1015.35,24.46,65.68,28184.0,169.61
2024-01-21,11:10:00,2024-01-21 11:10:00,0.74,1015.14,24.58,64.63,22820.58,118.38
2024-01-21,11:20:00,2024-01-21 11:20:00,0.37,1014.96,24.16,64.85,19215.75,82.94
2024-01-21,11:30:00,2024-01-21 11:30:00,0.71,1014.77,23.77,66.69,15410.92,54.36
2024-01-21,11:40:00,2024-01-21 11:40:00,1.18,1014.67,22.09,72.8,10299.92,25.71
2024-01-21,11:50:00,2024-01-21 11:50:00,1.62,1014.49,20.69,78.91,6272.0,9.21
2024-01-21,12:00:00,2024-01-21 12:00:00,1.38,1014.37,19.8,83.45,4302.33,4.13
2024-01-21,12:10:00,2024-01-21 12:10:00,1.55,1014.32,19.33,86.15,4547.0,4.34
2024-01-21,12:20:00,2024-01-21 12:20:00,1.35,1014.24,19.06,88.09,4808.75,4.75
2024-01-21,12:30:00,2024-01-21 12:30:00,0.36,1014.18,19.11,88.66,4760.83,4.55
2024-01-21,12:40:00,2024-01-21 12:40:00,0.3,1014.14,19.2,89.7,4364.17,3.91
2024-01-21,12:50:00,2024-01-21 12:50:00,0.05,1014.17,19.08,92.15,4183.33,3.65
2024-01-21,13:00:00,2024-01-21 13:00:00,0.1,1014.04,18.88,96.4,4737.33,4.58
2024-01-21,13:10:00,2024-01-21 13:10:00,0.0,1014.0,18.51,99.91,5461.58,5.46
2024-01-21,13:20:00,2024-01-21 13:20:00,0.39,1013.87,18.32,100.0,5810.42,6.73
2024-01-21,13:30:00,2024-01-21 13:30:00,0.5,1013.72,18.36,100.0,5073.0,5.49
2024-01-21,13:40:00,2024-01-21 13:40:00,0.52,1013.71,18.56,98.25,6015.17,7.52
2024-01-21,13:50:00,2024-01-21 13:50:00,0.43,1013.69,18.62,96.54,5898.42,7.12
2024-01-21,14:00:00,2024-01-21 14:00:00,0.15,1013.64,18.83,94.72,5473.17,6.44
2024-01-21,14:10:00,2024-01-21 14:10:00,0.05,1013.62,18.95,96.82,5540.92,6.43
2024-01-21,14:20:00,2024-01-21 14:20:00,0.01,1013.54,18.9,98.52,5034.5,5.5
2024-01-21,14:30:00,2024-01-21 14:30:00,0.05,1013.52,18.91,99.24,4591.16,4.79
2024-01-21,14:40:00,2024-01-21 14:40:00,0.04,1013.53,18.9,99.81,4493.0,4.49
2024-01-21,14:50:00,2024-01-21 14:50:00,0.04,1013.63,18.82,100.0,4080.67,3.82
2024-01-21,15:00:00,2024-01-21 15:00:00,0.0,1013.81,18.7,100.0,4015.67,3.58
2024-01-21,15:10:00,2024-01-21 15:10:00,0.06,1013.94,18.65,100.0,3070.33,2.16
2024-01-21,15:20:00,2024-01-21 15:20:00,0.15,1013.98,18.45,100.0,2595.5,1.59
2024-01-21,15:30:00,2024-01-21 15:30:00,0.24,1014.15,18.17,100.0,1879.5,0.92
2024-01-21,15:40:00,2024-01-21 15:40:00,0.17,1014.28,17.7,100.0,1527.67,0.62
2024-01-21,15:50:00,2024-01-21 15:50:00,0.14,1014.36,17.42,100.0,1732.0,0.79
2024-01-21,16:00:00,2024-01-21 16:00:00,0.13,1014.55,17.25,100.0,1494.42,0.63
2024-01-21,16:10:00,2024-01-21 16:10:00,0.04,1014.7,17.1,100.0,1480.0,0.63
2024-01-21,16:20:00,2024-01-21 16:20:00,0.11,1014.82,17.02,100.0,1070.83,0.36
2024-01-21,16:30:00,2024-01-21 16:30:00,0.22,1014.97,17.06,100.0,879.42,0.25
2024-01-21,16:40:00,2024-01-21 16:40:00,0.09,1015.09,17.03,100.0,667.17,0.17
2024-01-21,16:50:00,2024-01-21 16:50:00,0.08,1015.21,16.99,100.0,379.67,0.07
2024-01-21,17:00:00,2024-01-21 17:00:00,0.14,1015.29,17.0,100.0,321.0,0.06
2024-01-22,07:00:00,2024-01-22 07:00:00,0.02,1017.01,15.96,100.0,1059.25,0.3
2024-01-22,07:10:00,2024-01-22 07:10:00,0.0,1017.11,16.04,100.0,1449.42,0.59
2024-01-22,07:20:00,2024-01-22 07:20:00,0.0,1017.2,16.25,100.0,2924.33,2.24
2024-01-22,07:30:00,2024-01-22 07:30:00,0.05,1017.25,16.76,100.0,4595.17,5.14
2024-01-22,07:40:00,2024-01-22 07:40:00,0.43,1017.18,17.33,100.0,7452.75,12.81
2024-01-22,07:50:00,2024-01-22 07:50:00,0.34,1017.19,17.9,100.0,9023.5,18.14
2024-01-22,08:00:00,2024-01-22 08:00:00,0.39,1017.24,18.44,100.0,10906.25,26.42
2024-01-22,08:10:00,2024-01-22 08:10:00,0.16,1017.25,18.9,100.0,11263.17,29.46
2024-01-22,08:20:00,2024-01-22 08:20:00,0.1,1017.22,19.62,100.0,14172.81,46.05
2024-01-22,08:30:00,2024-01-22 08:30:00,0.02,1017.2,20.47,100.0,16422.83,61.35
2024-01-22,08:40:00,2024-01-22 08:40:00,0.0,1017.2,21.78,99.14,21690.75,116.72
2024-01-22,08:50:00,2024-01-22 08:50:00,0.0,1017.22,25.6,88.2,70312.99,1230.3
2024-01-22,09:00:00,2024-01-22 09:00:00,0.01,1017.22,32.71,55.79,102260.51,1785.67
2024-01-22,09:10:00,2024-01-22 09:10:00,0.22,1017.25,37.66,38.94,95319.18,1578.06
2024-01-22,09:20:00,2024-01-22 09:20:00,0.14,1017.25,36.44,36.71,48244.64,487.14
2024-01-22,09:30:00,2024-01-22 09:30:00,0.15,1017.35,33.24,40.5,66123.56,883.01
2024-01-22,09:40:00,2024-01-22 09:40:00,0.0,1017.33,33.03,41.39,55288.95,621.01
2024-01-22,09:50:00,2024-01-22 09:50:00,0.02,1017.26,32.44,41.22,23647.46,134.54
2024-01-22,10:00:00,2024-01-22 10:00:00,0.1,1017.14,28.95,47.01,11259.5,32.12
2024-01-22,10:10:00,2024-01-22 10:10:00,0.7,1017.1,25.24,56.52,7853.83,16.89
2024-01-22,10:20:00,2024-01-22 10:20:00,1.78,1017.02,22.32,64.96,6018.0,9.74
2024-01-22,10:30:00,2024-01-22 10:30:00,1.73,1016.97,20.82,73.4,5889.08,9.4
2024-01-22,10:40:00,2024-01-22 10:40:00,0.85,1016.83,20.75,74.14,9575.92,21.0
2024-01-22,10:50:00,2024-01-22 10:50:00,1.9,1016.73,20.89,72.68,11560.5,30.22
2024-01-22,11:00:00,2024-01-22 11:00:00,1.6,1016.6,20.72,72.59,8914.83,17.48
2024-01-22,11:10:00,2024-01-22 11:10:00,1.65,1016.53,20.39,74.02,11039.75,24.98
2024-01-22,11:20:00,2024-01-22 11:20:00,1.61,1016.41,20.56,72.69,12625.33,31.69
2024-01-22,11:30:00,2024-01-22 11:30:00,1.08,1016.28,20.57,71.41,13146.33,34.25
2024-01-22,11:40:00,2024-01-22 11:40:00,1.43,1016.07,20.55,70.6,10504.83,23.56
2024-01-22,11:50:00,2024-01-22 11:50:00,1.32,1015.88,20.54,71.57,15128.83,48.24
2024-01-22,12:00:00,2024-01-22 12:00:00,1.08,1015.59,21.41,67.87,20086.0,84.25
2024-01-22,12:10:00,2024-01-22 12:10:00,1.11,1015.4,22.16,65.13,17398.67,63.71
2024-01-22,12:20:00,2024-01-22 12:20:00,2.15,1015.27,21.59,67.24,15890.83,54.22
2024-01-22,12:30:00,2024-01-22 12:30:00,3.07,1015.14,20.61,72.33,17411.33,63.5
2024-01-22,12:40:00,2024-01-22 12:40:00,2.6,1015.11,20.17,74.47,15619.42,52.09
2024-01-22,12:50:00,2024-01-22 12:50:00,2.28,1014.99,19.99,75.57,14584.25,46.78
2024-01-22,13:00:00,2024-01-22 13:00:00,2.25,1014.9,20.13,74.97,15831.75,54.9
2024-01-22,13:10:00,2024-01-22 13:10:00,2.06,1014.86,20.53,73.86,24421.25,128.22
2024-01-22,13:20:00,2024-01-22 13:20:00,1.98,1014.74,21.35,70.32,21504.25,98.78
2024-01-22,13:30:00,2024-01-22 13:30:00,2.48,1014.74,20.86,71.47,15253.0,51.21
2024-01-22,13:40:00,2024-01-22 13:40:00,1.97,1014.59,20.44,71.57,12234.58,32.3
2024-01-22,13:50:00,2024-01-22 13:50:00,1.77,1014.43,20.1,72.15,12789.0,35.86
2024-01-22,14:00:00,2024-01-22 14:00:00,2.92,1014.48,20.06,70.8,13917.41,41.78
2024-01-22,14:10:00,2024-01-22 14:10:00,2.66,1014.47,19.69,72.85,14092.25,44.38
2024-01-22,14:20:00,2024-01-22 14:20:00,1.95,1014.51,20.0,71.96,15167.58,49.68
2024-01-22,14:30:00,2024-01-22 14:30:00,2.33,1014.55,19.84,72.28,12947.83,36.44
2024-01-22,14:40:00,2024-01-22 14:40:00,2.46,1014.54,19.62,73.37,12287.0,33.08
2024-01-22,14:50:00,2024-01-22 14:50:00,2.1,1014.55,19.36,74.45,9642.0,21.08
2024-01-22,15:00:00,2024-01-22 15:00:00,1.23,1014.53,19.26,75.95,9441.58,19.73
2024-01-22,15:10:00,2024-01-22 15:10:00,1.58,1014.62,19.19,75.28,6921.5,10.6
2024-01-22,15:20:00,2024-01-22 15:20:00,1.79,1014.74,18.82,77.65,5935.58,8.02
2024-01-22,15:30:00,2024-01-22 15:30:00,1.34,1014.83,18.48,77.63,5431.42,6.7
2024-01-22,15:40:00,2024-01-22 15:40:00,1.3,1014.94,18.3,78.01,4096.0,4.02
2024-01-22,15:50:00,2024-01-22 15:50:00,1.86,1014.97,18.05,78.42,2813.75,2.0
2024-01-22,16:00:00,2024-01-22 16:00:00,1.74,1015.09,17.82,79.36,2655.5,1.78
2024-01-22,16:10:00,2024-01-22 16:10:00,1.61,1015.22,17.64,80.68,2102.75,1.1
2024-01-22,16:20:00,2024-01-22 16:20:00,2.4,1015.3,17.43,82.82,1643.0,0.74
2024-01-22,16:30:00,2024-01-22 16:30:00,2.18,1015.41,17.24,82.17,1221.75,0.43
2024-01-22,16:40:00,2024-01-22 16:40:00,1.98,1015.55,17.07,82.71,900.83,0.27
2024-01-22,16:50:00,2024-01-22 16:50:00,2.15,1015.68,16.94,83.01,753.92,0.2
2024-01-22,17:00:00,2024-01-22 17:00:00,1.93,1015.84,16.84,82.54,466.67,0.09
2024-01-23,07:00:00,2024-01-23 07:00:00,0.1,1019.97,11.42,100.0,2200.67,1.65
2024-01-23,07:10:00,2024-01-23 07:10:00,0.0,1020.31,11.67,100.0,3400.08,3.35
2024-01-23,07:20:00,2024-01-23 07:20:00,0.0,1020.54,11.85,100.0,3224.5,2.94
2024-01-23,07:30:00,2024-01-23 07:30:00,0.41,1020.72,11.86,100.0,3415.33,3.14
2024-01-23,07:40:00,2024-01-23 07:40:00,0.11,1020.84,11.94,100.0,6778.25,12.73
2024-01-23,07:50:00,2024-01-23 07:50:00,0.02,1020.83,12.5,100.0,7481.58,14.22
2024-01-23,08:00:00,2024-01-23 08:00:00,0.0,1020.74,12.87,100.0,7087.75,11.87
2024-01-23,08:10:00,2024-01-23 08:10:00,0.09,1020.82,13.03,100.0,9943.33,24.82
2024-01-23,08:20:00,2024-01-23 08:20:00,0.1,1020.93,13.5,100.0,12923.92,38.73
2024-01-23,08:30:00,2024-01-23 08:30:00,0.08,1021.15,13.72,100.0,9680.58,21.9
2024-01-23,08:40:00,2024-01-23 08:40:00,0.11,1021.42,13.53,100.0,6657.17,10.28
2024-01-23,08:50:00,2024-01-23 08:50:00,0.2,1021.44,13.43,100.0,11337.75,31.5
2024-01-23,09:00:00,2024-01-23 09:00:00,0.09,1021.5,14.08,100.0,12277.75,34.55
2024-01-23,09:10:00,2024-01-23 09:10:00,0.02,1021.47,14.5,100.0,14942.17,50.28
2024-01-23,09:20:00,2024-01-23 09:20:00,0.02,1021.55,15.12,100.0,14788.58,53.28
2024-01-23,09:30:00,2024-01-23 09:30:00,0.09,1021.5,15.21,100.0,12943.08,40.6
2024-01-23,09:40:00,2024-01-23 09:40:00,0.05,1021.3,15.64,100.0,18610.92,77.45
2024-01-23,09:50:00,2024-01-23 09:50:00,0.04,1021.14,16.6,99.96,22945.92,117.39
2024-01-23,10:00:00,2024-01-23 10:00:00,0.02,1021.01,18.01,96.94,23273.58,121.61
2024-01-23,10:10:00,2024-01-23 10:10:00,0.17,1021.0,18.32,84.12,20354.42,92.05
2024-01-23,10:20:00,2024-01-23 10:20:00,0.04,1021.19,18.21,79.95,22051.58,111.7
2024-01-23,10:30:00,2024-01-23 10:30:00,0.43,1020.98,17.69,75.8,14534.92,47.6
2024-01-23,10:40:00,2024-01-23 10:40:00,0.91,1020.94,16.17,77.54,13883.75,43.32
2024-01-23,10:50:00,2024-01-23 10:50:00,0.29,1020.84,14.61,80.75,12971.08,36.01
2024-01-23,11:00:00,2024-01-23 11:00:00,0.04,1020.66,14.81,85.35,14210.5,42.41
2024-01-23,11:10:00,2024-01-23 11:10:00,0.03,1020.59,15.9,84.19,20178.08,87.46
2024-01-23,11:20:00,2024-01-23 11:20:00,0.08,1020.58,17.73,78.53,21383.33,94.03
2024-01-23,11:30:00,2024-01-23 11:30:00,0.05,1020.33,18.38,74.96,22877.25,107.32
2024-01-23,11:40:00,2024-01-23 11:40:00,0.04,1020.04,18.73,76.19,20858.42,90.82
2024-01-23,11:50:00,2024-01-23 11:50:00,0.02,1020.02,18.44,75.54,22203.25,101.27
2024-01-23,12:00:00,2024-01-23 12:00:00,0.02,1019.98,18.19,77.49,16936.0,62.43
2024-01-23,12:10:00,2024-01-23 12:10:00,0.19,1019.83,17.94,77.52,19815.75,83.43
2024-01-23,12:20:00,2024-01-23 12:20:00,0.38,1019.73,16.75,84.08,23808.42,121.04
2024-01-23,12:30:00,2024-01-23 12:30:00,0.19,1019.67,16.12,88.75,18400.92,71.46
2024-01-23,12:40:00,2024-01-23 12:40:00,0.14,1019.48,15.35,92.49,12745.0,32.68
2024-01-23,12:50:00,2024-01-23 12:50:00,0.17,1019.3,14.95,95.33,13253.25,36.48
2024-01-23,13:00:00,2024-01-23 13:00:00,0.05,1019.25,14.84,98.94,13882.67,47.65
2024-01-23,13:10:00,2024-01-23 13:10:00,0.26,1019.12,15.19,100.0,14503.58,54.54
2024-01-23,13:20:00,2024-01-23 13:20:00,0.08,1018.99,15.02,100.0,11796.92,35.27
2024-01-23,13:30:00,2024-01-23 13:30:00,0.14,1018.87,14.54,100.0,9386.75,20.45
2024-01-23,13:40:00,2024-01-23 13:40:00,0.07,1018.85,13.95,100.0,7989.17,14.22
2024-01-23,13:50:00,2024-01-23 13:50:00,0.0,1018.76,13.58,100.0,6906.25,10.18
2024-01-23,14:00:00,2024-01-23 14:00:00,0.04,1018.67,13.57,100.0,6236.17,8.53
2024-01-23,14:10:00,2024-01-23 14:10:00,0.02,1018.69,13.41,100.0,5651.0,7.09
2024-01-23,14:20:00,2024-01-23 14:20:00,0.0,1018.74,13.33,100.0,5722.5,7.07
2024-01-23,14:30:00,2024-01-23 14:30:00,0.0,1018.63,13.36,100.0,6382.08,8.96
2024-01-23,14:40:00,2024-01-23 14:40:00,0.0,1018.78,13.53,100.0,4710.75,4.94
2024-01-23,14:50:00,2024-01-23 14:50:00,0.0,1018.75,13.5,100.0,4243.92,3.96
2024-01-23,15:00:00,2024-01-23 15:00:00,0.11,1018.77,13.5,100.0,4623.75,4.69
2024-01-23,15:10:00,2024-01-23 15:10:00,0.74,1018.76,13.36,100.0,3794.17,3.16
2024-01-23,15:20:00,2024-01-23 15:20:00,0.69,1018.87,13.13,100.0,2906.25,1.94
2024-01-23,15:30:00,2024-01-23 15:30:00,0.62,1018.89,12.98,100.0,2569.92,1.6
2024-01-23,15:40:00,2024-01-23 15:40:00,0.07,1019.02,12.9,100.0,2396.5,1.39
2024-01-23,15:50:00,2024-01-23 15:50:00,0.44,1019.11,12.87,100.0,2238.75,1.23
2024-01-23,16:00:00,2024-01-23 16:00:00,0.43,1019.24,12.8,100.0,1734.42,0.77
2024-01-23,16:10:00,2024-01-23 16:10:00,0.87,1019.24,12.69,100.0,1503.92,0.6
2024-01-23,16:20:00,2024-01-23 16:20:00,0.4,1019.21,12.6,100.0,1287.0,0.46
2024-01-23,16:30:00,2024-01-23 16:30:00,0.23,1019.31,12.5,100.0,975.17,0.3
2024-01-23,16:40:00,2024-01-23 16:40:00,0.57,1019.52,12.43,100.0,679.58,0.17
2024-01-23,16:50:00,2024-01-23 16:50:00,0.23,1019.78,12.38,100.0,447.16,0.08
2024-01-23,17:00:00,2024-01-23 17:00:00,0.34,1019.9,12.29,100.0,284.75,0.05
2024-01-24,07:00:00,2024-01-24 07:00:00,0.0,1022.84,10.87,100.0,771.5,0.21
2024-01-24,07:10:00,2024-01-24 07:10:00,0.0,1022.98,11.02,100.0,1181.0,0.43
2024-01-24,07:20:00,2024-01-24 07:20:00,0.0,1023.13,11.12,100.0,1448.92,0.59
2024-01-24,07:30:00,2024-01-24 07:30:00,0.0,1023.19,11.22,100.0,1812.92,0.89
2024-01-24,07:40:00,2024-01-24 07:40:00,0.0,1023.26,11.37,100.0,2116.83,1.18
2024-01-24,07:50:00,2024-01-24 07:50:00,0.0,1023.32,11.55,100.0,2656.58,1.78
2024-01-24,08:00:00,2024-01-24 08:00:00,0.0,1023.39,11.76,100.0,3396.58,2.82
